order_id,customer_id,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_city,review_score,product_id,product_category_name_english,freight_value,price,waktu_untuk_satu_order,lama_pengiriman
order_id 60841,customer_id 60841,2018-07-17 17:28:51,2018-07-17 17:45:09,2018-07-18 11:40:00,2018-07-30 21:51:22,2018-08-20,rio de janeiro,5.0,product_id 21144,pet_shop,22.14,29.99,316.3752777777778,298.18944444444446
order_id 67977,customer_id 67977,2017-07-13 00:19:44,2017-07-15 03:34:42,2017-07-18 11:37:36,2017-07-21 18:57:31,2017-08-07,cotia,1.0,product_id 25833,furniture_decor,75.04,207.83,210.62972222222223,79.33194444444445
order_id 26708,customer_id 26708,2017-09-12 22:04:48,2017-09-12 22:15:23,2017-09-13 18:17:58,2017-09-27 18:23:28,2017-10-03,catalao,5.0,product_id 549,health_beauty,35.74,59.9,356.31111111111113,336.09166666666664
order_id 80759,customer_id 80759,2017-07-22 11:03:06,2017-07-25 03:30:32,2017-07-25 22:04:54,2017-08-04 16:45:00,2017-08-15,volta redonda,5.0,product_id 19717,bed_bath_table,21.18,98.99,317.6983333333333,234.66833333333332
order_id 93693,customer_id 93693,2018-02-24 18:58:01,2018-02-24 19:08:16,2018-03-12 21:25:45,2018-03-19 23:38:41,2018-03-20,sao paulo,3.0,product_id 716,computers_accessories,11.33,67.9,556.6777777777778,170.21555555555557
order_id 67292,customer_id 67292,2018-05-19 15:36:48,2018-05-19 15:52:00,2018-05-22 09:23:00,2018-06-08 15:35:01,2018-06-14,pelotas,3.0,product_id 25670,toys,19.67,99.99,479.97027777777777,414.2002777777778
order_id 15828,customer_id 15828,2017-03-22 12:55:04,2017-03-22 12:55:04,2017-03-22 15:35:47,2017-04-03 12:13:26,2017-04-17,macae,4.0,product_id 3730,furniture_decor,16.05,16.9,287.30611111111114,284.6275
order_id 85933,customer_id 85933,2017-08-25 14:42:07,2017-08-29 04:26:07,2017-08-29 16:33:03,2017-09-04 18:48:39,2017-09-27,salvador,5.0,product_id 29773,stationery,19.94,100.0,244.10888888888888,146.26
order_id 43042,customer_id 43042,2017-02-02 03:48:06,2017-02-02 04:01:10,2017-02-02 08:06:31,2017-02-06 13:53:38,2017-03-01,rio de janeiro,5.0,product_id 19276,audio,14.11,29.9,106.09222222222222,101.78527777777778
order_id 10297,customer_id 10297,2017-08-26 19:08:13,2017-08-26 19:24:06,2017-08-29 18:43:00,2017-09-11 17:55:47,2017-09-25,Other,5.0,product_id 6912,auto,65.05,338.0,382.79277777777776,311.21305555555557
order_id 2667,customer_id 2667,2018-02-17 20:54:11,2018-02-17 21:10:31,2018-02-19 15:49:14,2018-03-02 22:39:33,2018-03-21,Other,5.0,product_id 2260,auto,21.43,90.0,313.7561111111111,270.8386111111111
order_id 1452,customer_id 1452,2018-07-18 11:02:18,2018-07-18 11:10:17,2018-07-20 10:26:00,2018-07-26 15:37:41,2018-08-07,manhumirim,5.0,product_id 538,sports_leisure,18.4,43.0,196.58972222222224,149.19472222222223
order_id 35479,customer_id 35479,2018-03-14 00:17:05,2018-03-14 00:29:10,2018-03-15 19:19:31,2018-03-26 17:52:44,2018-04-12,estancia velha,5.0,product_id 3896,furniture_decor,16.32,35.0,305.5941666666667,262.55361111111114
order_id 61416,customer_id 61416,2018-02-18 18:57:37,2018-02-18 20:32:44,2018-02-21 19:58:40,2018-03-15 17:38:39,2018-03-21,Other,4.0,product_id 1303,telephony,16.79,29.99,598.6838888888889,525.6663888888888
order_id 26528,customer_id 26528,2017-04-28 16:08:55,2017-04-28 16:22:48,2017-05-02 14:23:24,2017-05-09 18:10:09,2017-05-24,sao paulo,1.0,product_id 13824,health_beauty,5.46,8.03,266.0205555555556,171.77916666666667
order_id 72635,customer_id 72635,2018-02-13 10:53:42,2018-02-13 11:07:02,2018-02-14 18:52:59,2018-02-21 20:58:51,2018-03-07,belo horizonte,5.0,product_id 3470,electronics,16.94,97.9,202.08583333333334,170.09777777777776
order_id 70614,customer_id 70614,2018-01-23 12:34:03,2018-01-23 13:01:14,2018-01-25 02:35:35,2018-01-31 22:38:12,2018-02-16,jundiai,5.0,product_id 1562,sports_leisure,22.73,269.99,202.06916666666666,164.04361111111112
order_id 1385,customer_id 1385,2017-09-27 20:04:09,2017-09-27 20:14:18,2017-09-29 19:39:58,2017-10-05 14:45:08,2017-10-19,sao paulo,5.0,product_id 1261,toys,13.71,99.0,186.68305555555557,139.0861111111111
order_id 10909,customer_id 10909,2018-08-21 23:41:36,2018-08-21 23:55:12,2018-08-22 13:31:00,2018-08-27 17:34:47,2018-08-29,sorocaba,5.0,product_id 7213,computers_accessories,14.42,119.99,137.8863888888889,124.06305555555555
order_id 51790,customer_id 51790,2017-03-03 13:19:35,2017-03-03 13:30:21,2017-03-09 08:50:55,2017-03-15 06:42:02,2017-03-22,santos,5.0,product_id 5753,furniture_decor,11.74,47.0,281.37416666666667,141.85194444444446
order_id 27027,customer_id 27027,2018-01-13 16:47:32,2018-01-13 17:39:23,2018-01-16 00:04:14,2018-01-24 16:34:42,2018-02-16,rio de janeiro,5.0,product_id 46,furniture_decor,19.98,69.9,263.7861111111111,208.5077777777778
order_id 31900,customer_id 31900,2018-05-16 17:09:56,2018-05-16 17:37:59,2018-05-18 11:16:00,2018-05-21 13:38:19,2018-06-04,sao paulo,4.0,product_id 12221,stationery,11.6,139.0,116.47305555555556,74.37194444444444
order_id 59701,customer_id 59701,2017-06-08 13:24:53,2017-06-08 13:35:21,2017-06-09 09:31:14,2017-06-14 13:26:15,2017-07-03,rio de janeiro,5.0,product_id 19776,housewares,15.1,25.9,144.02277777777778,123.91694444444444
order_id 83430,customer_id 83430,2018-03-26 11:47:03,2018-03-26 11:55:26,2018-04-03 01:18:31,2018-04-10 20:58:29,2018-05-11,rio de janeiro,5.0,product_id 10172,small_appliances,19.25,239.0,369.19055555555553,187.66611111111112
order_id 19405,customer_id 19405,2018-01-18 09:10:39,2018-01-18 09:17:20,2018-01-29 23:58:52,2018-02-05 20:48:43,2018-02-16,campo belo,4.0,product_id 471,auto,17.54,399.0,443.63444444444445,164.83083333333335
order_id 41226,customer_id 41226,2017-12-10 09:09:56,2017-12-10 09:19:24,2017-12-11 22:57:53,2017-12-17 14:51:37,2018-01-04,mogi das cruzes,5.0,product_id 7493,computers_accessories,14.92,167.0,173.69472222222223,135.89555555555555
order_id 45193,customer_id 45193,2018-08-21 11:36:23,2018-08-21 11:50:55,2018-08-28 17:10:00,2018-08-29 13:34:33,2018-08-30,sao jose dos campos,5.0,product_id 1873,furniture_decor,9.22,67.0,193.96944444444443,20.409166666666668
order_id 75755,customer_id 75755,2017-08-26 15:22:41,2017-08-26 15:35:15,2017-08-28 19:56:33,2017-08-31 16:05:37,2017-09-14,sao paulo,5.0,product_id 27563,sports_leisure,12.33,118.99,120.71555555555555,68.1511111111111
order_id 31099,customer_id 31099,2017-08-03 11:00:57,2017-08-03 13:45:07,2017-08-04 18:57:59,2017-08-11 18:35:42,2017-08-25,Other,5.0,product_id 513,cool_stuff,18.08,118.99,199.57916666666668,167.6286111111111
order_id 4917,customer_id 4917,2017-08-08 15:14:17,2017-08-09 15:10:20,2017-08-10 20:09:59,2017-09-19 15:54:47,2017-09-04,betim,4.0,product_id 1548,furniture_decor,52.7,99.0,1008.675,955.7466666666667
order_id 34692,customer_id 34692,2017-10-24 22:25:24,2017-10-26 02:57:14,2017-10-26 19:59:50,2017-10-27 16:12:59,2017-11-17,sao paulo,3.0,product_id 200,fashion_bags_accessories,7.78,49.9,65.79305555555555,20.219166666666666
order_id 45445,customer_id 45445,2018-01-07 18:31:16,2018-01-07 18:39:21,2018-01-09 00:57:29,2018-01-09 19:53:23,2018-02-05,sao paulo,5.0,product_id 19952,home_appliances,11.85,14.0,49.368611111111115,18.93166666666667
order_id 78675,customer_id 78675,2018-08-23 11:39:31,2018-08-23 11:50:17,2018-08-23 16:38:00,2018-08-29 01:08:33,2018-09-05,curitiba,4.0,product_id 24742,stationery,17.37,62.9,133.48388888888888,128.50916666666666
order_id 1490,customer_id 1490,2017-11-15 14:30:32,2017-11-17 10:30:26,2017-11-21 12:49:36,2017-11-23 18:37:43,2017-12-04,sao paulo,5.0,product_id 189,perfumery,8.72,56.99,196.1197222222222,53.801944444444445
order_id 1486,customer_id 1486,2017-12-14 17:38:47,2017-12-15 02:19:31,2017-12-18 20:09:18,2018-01-04 20:14:11,2018-01-22,lapa,5.0,product_id 1339,toys,16.22,209.9,506.59,408.0813888888889
order_id 61418,customer_id 61418,2017-09-22 14:02:12,2017-09-23 02:25:43,2017-09-26 17:29:54,2017-10-02 20:33:42,2017-10-16,praia grande,5.0,product_id 141,garden_tools,13.44,59.9,246.525,147.06333333333333
order_id 23551,customer_id 23551,2017-11-26 08:10:49,2017-11-26 08:31:51,2017-11-29 12:47:49,2017-12-10 11:23:00,2017-12-15,muriae,5.0,product_id 845,garden_tools,26.88,179.99,339.2030555555556,262.5863888888889
order_id 86184,customer_id 86184,2018-01-15 20:44:13,2018-01-17 04:31:17,2018-01-17 19:29:14,2018-01-30 17:05:55,2018-02-19,santa maria,5.0,product_id 20,health_beauty,16.39,89.99,356.3616666666667,309.6113888888889
order_id 30233,customer_id 30233,2018-07-22 10:55:26,2018-07-23 11:31:42,2018-07-23 09:34:00,2018-07-26 17:38:57,2018-08-06,carapicuiba,5.0,product_id 8415,bed_bath_table,13.85,39.0,102.72527777777778,80.0825
order_id 88223,customer_id 88223,2018-01-13 21:08:59,2018-01-14 21:51:28,2018-01-18 19:12:50,2018-01-26 17:16:42,2018-02-01,sumare,4.0,product_id 692,telephony,7.78,39.99,308.1286111111111,190.06444444444443
order_id 60738,customer_id 60738,2018-08-10 08:09:28,2018-08-10 08:25:09,2018-08-10 10:25:00,2018-08-27 13:02:58,2018-09-03,iguatu,4.0,product_id 24060,electronics,37.19,39.9,412.89166666666665,410.6327777777778
order_id 61911,customer_id 61911,2018-07-31 14:45:52,2018-07-31 15:40:20,2018-08-01 16:01:00,2018-08-02 14:08:45,2018-08-08,praia grande,5.0,product_id 1765,housewares,7.61,49.99,47.381388888888885,22.129166666666666
order_id 65470,customer_id 65470,2017-12-18 14:54:52,2017-12-19 09:51:41,2017-12-28 22:35:11,2018-01-03 19:32:32,2018-01-10,sapiranga,1.0,product_id 25239,housewares,12.23,69.0,388.6277777777778,140.95583333333335
order_id 49056,customer_id 49056,2017-11-25 06:43:15,2017-11-27 06:36:13,2017-11-28 23:18:52,2017-12-09 11:25:58,2017-12-15,sao paulo,1.0,product_id 1467,furniture_decor,16.74,59.55,340.71194444444444,252.11833333333334
order_id 15198,customer_id 15198,2017-07-31 13:50:04,2017-08-02 08:34:33,2017-08-03 18:23:17,2017-08-09 18:28:00,2017-08-22,rio de janeiro,5.0,product_id 9240,sports_leisure,20.19,99.9,220.63222222222223,144.07861111111112
order_id 10963,customer_id 10963,2018-01-11 19:20:51,2018-01-11 19:27:50,2018-01-12 22:57:57,2018-01-19 00:38:56,2018-01-30,santo andre,3.0,product_id 1712,watches_gifts,7.78,65.0,173.30138888888888,145.68305555555557
order_id 68375,customer_id 68375,2018-01-11 13:27:24,2018-01-11 13:39:26,2018-01-15 23:08:35,2018-01-19 16:08:58,2018-02-05,ribeirao preto,4.0,product_id 4997,home_construction,13.01,95.2,194.6927777777778,89.00638888888889
order_id 30267,customer_id 30267,2018-01-15 10:52:45,2018-01-17 03:36:45,2018-01-17 22:12:51,2018-01-19 17:23:00,2018-02-07,Other,5.0,product_id 1925,cool_stuff,18.07,64.9,102.50416666666666,43.16916666666667
order_id 30702,customer_id 30702,2017-07-27 20:35:40,2017-07-27 20:50:25,2017-07-28 19:56:45,2017-08-10 21:23:07,2017-08-18,foz do iguacu,4.0,product_id 4786,watches_gifts,16.71,279.9,336.79083333333335,313.43944444444446
order_id 29924,customer_id 29924,2018-05-30 17:38:59,2018-06-02 03:11:30,2018-06-04 14:07:00,2018-06-06 19:07:46,2018-06-25,jaboatao dos guararapes,5.0,product_id 2267,computers_accessories,10.12,197.5,169.47972222222222,53.01277777777778
order_id 87443,customer_id 87443,2018-03-13 13:20:13,2018-03-13 13:30:32,2018-03-15 17:18:57,2018-03-28 17:38:52,2018-04-03,curitiba,5.0,product_id 3896,furniture_decor,16.32,35.0,364.31083333333333,312.33194444444445
order_id 46604,customer_id 46604,2018-03-10 17:26:24,2018-03-10 17:40:36,2018-03-12 20:51:49,2018-04-18 21:58:46,2018-04-10,caucaia,3.0,product_id 4613,toys,19.38,98.99,940.5394444444445,889.1158333333333
order_id 34263,customer_id 34263,2018-08-11 17:27:17,2018-08-11 17:35:16,2018-08-13 12:23:00,2018-08-20 21:15:36,2018-09-04,londrina,3.0,product_id 16490,health_beauty,19.4,30.0,219.80527777777777,176.87666666666667
order_id 77369,customer_id 77369,2017-07-22 17:55:13,2017-07-22 18:10:09,2017-07-24 18:28:01,2017-07-27 19:03:29,2017-08-11,tubarao,5.0,product_id 26586,la_cuisine,14.6,105.0,121.13777777777777,72.5911111111111
order_id 59845,customer_id 59845,2018-05-29 08:00:01,2018-05-29 08:15:12,2018-06-05 13:32:00,2018-06-06 14:06:38,2018-07-05,sao bernardo do campo,5.0,product_id 23848,housewares,8.88,75.0,198.11027777777778,24.577222222222222
order_id 61779,customer_id 61779,2018-04-13 18:16:52,2018-04-14 02:13:28,2018-04-17 00:54:50,2018-04-17 16:31:40,2018-05-02,sao paulo,1.0,product_id 24343,agro_industry_and_commerce,11.95,88.0,94.24666666666667,15.613888888888889
order_id 40358,customer_id 40358,2018-04-30 19:25:16,2018-05-02 09:33:06,2018-05-03 13:39:00,2018-05-07 17:02:37,2018-05-18,cacapava,3.0,product_id 11386,industry_commerce_and_business,14.13,110.0,165.6225,99.39361111111111
order_id 19183,customer_id 19183,2017-07-10 19:32:51,2017-07-10 19:45:15,2017-07-11 20:06:30,2017-07-17 17:13:45,2017-08-01,rio de janeiro,4.0,product_id 10934,health_beauty,14.1,21.99,165.68166666666667,141.12083333333334
order_id 83255,customer_id 83255,2018-05-07 10:00:08,2018-05-07 17:17:39,2018-05-08 16:47:00,2018-05-22 21:20:52,2018-06-08,santa maria,5.0,product_id 2611,bed_bath_table,19.53,79.9,371.34555555555556,340.56444444444446
order_id 7099,customer_id 7099,2017-08-31 18:13:10,2017-08-31 18:25:30,2017-09-01 19:41:21,2017-09-08 18:58:58,2017-09-20,brasilia,5.0,product_id 2949,fashion_bags_accessories,14.23,69.0,192.76333333333332,167.29361111111112
order_id 20669,customer_id 20669,2017-12-21 09:01:00,2017-12-22 12:33:31,2017-12-26 17:48:13,2017-12-27 20:37:47,2018-01-10,sao paulo,3.0,product_id 11554,sports_leisure,9.27,47.9,155.61305555555555,26.82611111111111
order_id 37905,customer_id 37905,2018-03-23 09:55:18,2018-03-23 10:08:41,2018-03-27 18:18:54,2018-04-18 16:48:44,2018-04-23,recife,5.0,product_id 4959,watches_gifts,41.51,688.0,630.8905555555556,526.4972222222223
order_id 66208,customer_id 66208,2018-01-10 09:59:25,2018-01-10 10:31:48,2018-01-17 17:22:01,2018-02-14 20:53:20,2018-02-16,aracaju,4.0,product_id 2899,computers_accessories,36.37,149.87,850.8986111111111,675.5219444444444
order_id 14551,customer_id 14551,2018-04-15 13:42:02,2018-04-15 13:55:19,2018-04-16 18:46:35,2018-04-24 18:32:48,2018-05-09,sao paulo,1.0,product_id 6850,bed_bath_table,17.93,59.9,220.8461111111111,191.77027777777778
order_id 58071,customer_id 58071,2018-04-11 12:19:56,2018-04-11 12:37:16,2018-04-16 22:10:40,2018-04-24 20:22:14,2018-05-21,rio de janeiro,5.0,product_id 22799,furniture_decor,104.42,179.0,320.03833333333336,190.1927777777778
order_id 76118,customer_id 76118,2018-06-26 16:37:03,2018-06-26 16:58:26,2018-06-27 13:03:00,2018-06-30 14:02:56,2018-07-18,sao paulo,5.0,product_id 14723,bed_bath_table,14.94,89.9,93.43138888888889,72.99888888888889
order_id 76462,customer_id 76462,2017-12-19 21:38:43,2017-12-19 22:37:35,2017-12-20 18:20:07,2018-01-08 20:20:23,2018-01-18,erechim,5.0,product_id 17945,sports_leisure,25.47,89.9,478.69444444444446,458.00444444444446
order_id 20164,customer_id 20164,2017-11-24 18:08:36,2017-11-24 21:33:33,2017-11-25 11:26:58,2017-12-06 18:44:23,2017-12-26,Other,5.0,product_id 11363,bed_bath_table,17.92,35.99,288.5963888888889,271.29027777777776
order_id 53961,customer_id 53961,2018-08-08 19:23:00,2018-08-08 19:35:18,2018-08-09 12:35:00,2018-08-17 18:11:06,2018-09-14,petropolis,4.0,product_id 8349,auto,24.34,220.0,214.80166666666668,197.60166666666666
order_id 89481,customer_id 89481,2017-10-23 21:20:43,2017-10-23 21:28:33,2017-10-26 16:13:52,2017-11-06 23:21:33,2017-11-13,sao paulo,5.0,product_id 9791,bed_bath_table,13.83,115.99,338.0138888888889,271.12805555555553
order_id 91211,customer_id 91211,2018-03-07 16:57:13,2018-03-08 02:29:33,2018-03-15 18:27:22,2018-03-16 19:12:48,2018-04-04,sao paulo,1.0,product_id 4992,furniture_decor,19.8,89.98,218.25972222222222,24.75722222222222
order_id 88793,customer_id 88793,2017-10-10 19:38:46,2017-10-10 19:49:39,2017-10-19 21:09:24,2017-10-31 21:16:44,2017-11-06,fortaleza,5.0,product_id 3559,electronics,33.92,189.9,505.6327777777778,288.1222222222222
order_id 8367,customer_id 8367,2018-03-24 14:51:18,2018-03-24 15:07:56,2018-03-27 02:08:58,2018-04-13 02:21:55,2018-04-24,Other,4.0,product_id 91,watches_gifts,58.08,219.0,467.5102777777778,408.2158333333333
order_id 74225,customer_id 74225,2017-05-02 20:31:41,2017-05-03 15:15:17,2017-05-05 09:26:05,2017-05-12 11:49:39,2017-05-25,Other,4.0,product_id 3527,furniture_decor,14.52,39.99,231.29944444444445,170.39277777777778
order_id 43288,customer_id 43288,2017-08-21 20:19:54,2017-08-21 20:32:25,2017-08-22 17:37:38,2017-08-23 16:27:57,2017-09-11,sao caetano do sul,3.0,product_id 13081,stationery,13.64,95.0,44.134166666666665,22.83861111111111
order_id 10392,customer_id 10392,2018-08-01 23:32:19,2018-08-01 23:45:11,2018-08-15 13:42:00,2018-08-28 22:44:47,2018-08-27,Other,3.0,product_id 6965,watches_gifts,37.95,149.0,647.2077777777778,321.0463888888889
order_id 16024,customer_id 16024,2017-07-17 08:20:44,2017-07-17 08:30:45,2017-07-26 04:43:24,2017-07-28 22:27:50,2017-08-03,sumare,5.0,product_id 9626,office_furniture,17.57,119.99,278.11833333333334,65.74055555555556
order_id 29428,customer_id 29428,2017-12-10 18:33:56,2017-12-10 18:50:10,2017-12-14 17:41:53,2018-01-09 20:29:23,2018-01-08,rio de janeiro,2.0,product_id 2128,musical_instruments,17.83,179.9,721.9241666666667,626.7916666666666
order_id 58535,customer_id 58535,2018-05-15 12:49:03,2018-05-15 13:14:13,2018-05-16 10:38:00,2018-06-02 20:38:33,2018-05-29,sao paulo,5.0,product_id 2688,bed_bath_table,10.37,199.0,439.825,418.00916666666666
order_id 65223,customer_id 65223,2017-03-04 20:09:02,2017-03-04 20:23:16,2017-03-08 13:42:06,2017-03-16 12:04:55,2017-03-29,serra,1.0,product_id 12223,housewares,16.05,37.9,279.9313888888889,190.3802777777778
order_id 26031,customer_id 26031,2017-10-14 22:41:26,2017-10-14 22:49:21,2017-10-16 20:13:03,2017-10-25 11:42:34,2017-11-06,joinville,5.0,product_id 6033,electronics,15.1,19.9,253.01888888888888,207.49194444444444
order_id 43783,customer_id 43783,2018-03-29 00:48:37,2018-03-29 01:07:24,2018-04-13 17:18:40,2018-04-26 23:05:11,2018-05-07,goiania,5.0,product_id 19478,office_furniture,30.56,139.99,694.2761111111112,317.7752777777778
order_id 57668,customer_id 57668,2017-04-07 16:55:46,2017-04-07 17:05:20,2017-04-10 16:34:59,2017-04-19 16:45:54,2017-05-15,ananindeua,5.0,product_id 9015,cool_stuff,30.33,199.99,287.8355555555556,216.18194444444444
order_id 15572,customer_id 15572,2018-01-23 11:34:49,2018-01-23 11:50:47,2018-02-03 10:22:52,2018-02-08 20:09:20,2018-02-20,macae,5.0,product_id 9416,air_conditioning,15.9,163.69,392.5752777777778,129.77444444444444
order_id 86754,customer_id 86754,2017-03-13 10:57:14,2017-03-13 10:57:14,2017-03-20 02:47:41,2017-04-05 12:03:38,2017-04-07,rio de janeiro,4.0,product_id 7603,bed_bath_table,20.99,129.9,553.1066666666667,393.2658333333333
order_id 18124,customer_id 18124,2018-01-15 21:50:36,2018-01-17 03:34:29,2018-01-17 19:53:59,2018-01-18 16:15:14,2018-01-31,santo andre,5.0,product_id 46,furniture_decor,13.08,69.9,66.41055555555556,20.354166666666668
order_id 15436,customer_id 15436,2018-04-07 16:48:26,2018-04-10 03:35:20,2018-04-11 20:11:27,2018-04-18 18:39:51,2018-04-24,sao paulo,1.0,product_id 9019,computers_accessories,7.93,83.49,265.8569444444444,166.47333333333333
order_id 93468,customer_id 93468,2017-11-21 22:22:38,2017-11-21 22:29:21,2017-11-22 16:26:50,2017-11-24 21:56:57,2017-12-07,sao paulo,5.0,product_id 21368,stationery,11.85,24.9,71.57194444444444,53.50194444444445
order_id 39037,customer_id 39037,2018-01-04 10:53:52,2018-01-04 11:09:08,2018-01-08 19:17:48,2018-01-09 20:49:26,2018-01-23,sao paulo,5.0,product_id 46,furniture_decor,13.08,69.9,129.9261111111111,25.52722222222222
order_id 56826,customer_id 56826,2017-08-21 17:06:20,2017-08-28 18:45:12,2017-08-29 20:52:18,2017-09-15 19:07:56,2017-09-25,castanhal,5.0,product_id 7054,computers_accessories,25.63,32.9,602.0266666666666,406.2605555555556
order_id 74582,customer_id 74582,2018-02-10 11:10:16,2018-02-10 11:28:02,2018-02-15 12:51:57,2018-02-27 00:22:17,2018-03-12,Other,5.0,product_id 1141,perfumery,16.6,119.9,397.2002777777778,275.50555555555553
order_id 92697,customer_id 92697,2018-05-09 10:36:28,2018-05-09 10:55:17,2018-05-11 12:21:00,2018-05-16 19:54:25,2018-05-28,curitiba,5.0,product_id 31105,cool_stuff,15.5,87.99,177.29916666666668,127.55694444444444
order_id 11466,customer_id 11466,2018-02-21 20:16:54,2018-02-21 20:30:31,2018-02-22 20:58:59,2018-03-16 21:32:59,2018-03-15,ribeirao preto,4.0,product_id 1233,small_appliances,19.93,99.0,553.2680555555555,528.5666666666667
order_id 33467,customer_id 33467,2018-06-14 23:41:56,2018-06-14 23:58:28,2018-06-15 13:35:00,2018-06-18 13:31:07,2018-06-26,sao bernardo do campo,5.0,product_id 1668,computers_accessories,9.23,67.99,85.81972222222223,71.93527777777778
order_id 16905,customer_id 16905,2018-01-11 18:04:09,2018-01-13 04:55:00,2018-01-15 19:08:59,2018-02-11 16:36:26,2018-03-02,manaus,5.0,product_id 9994,stationery,30.45,149.0,742.5380555555555,645.4575
order_id 27977,customer_id 27977,2017-03-14 12:18:58,2017-03-14 12:18:58,2017-03-16 05:07:41,2017-04-13 11:42:08,2017-04-06,florianopolis,3.0,product_id 13417,perfumery,16.05,32.9,719.3861111111111,678.5741666666667
order_id 20766,customer_id 20766,2017-09-29 18:38:12,2017-09-29 18:49:22,2017-10-02 19:58:56,2017-10-06 16:19:04,2017-10-17,sao vicente,5.0,product_id 11592,health_beauty,7.78,12.0,165.6811111111111,92.33555555555556
order_id 8761,customer_id 8761,2018-08-03 15:48:08,2018-08-03 16:04:13,2018-08-06 12:47:00,2018-08-13 18:41:44,2018-08-30,Other,5.0,product_id 6079,food,23.56,57.9,242.89333333333335,173.91222222222223
order_id 440,customer_id 440,2017-12-06 09:53:36,2017-12-07 03:12:20,2017-12-07 17:21:31,2017-12-22 17:37:06,2018-01-08,sao fidelis,3.0,product_id 433,electronics,17.07,89.9,391.725,360.2597222222222
order_id 81127,customer_id 81127,2017-09-15 20:55:35,2017-09-15 21:10:12,2017-09-19 12:14:23,2017-10-20 21:26:43,2017-10-16,recife,4.0,product_id 3731,toys,28.92,74.8,840.5188888888889,753.2055555555555
order_id 8165,customer_id 8165,2018-05-04 03:59:20,2018-05-08 04:32:29,2018-05-08 15:16:00,2018-05-09 21:36:58,2018-05-23,taboao da serra,5.0,product_id 1165,watches_gifts,7.39,58.0,137.62722222222223,30.349444444444444
order_id 65975,customer_id 65975,2018-04-13 16:23:38,2018-04-13 17:21:54,2018-04-17 02:40:29,2018-04-20 11:11:52,2018-05-08,sao paulo,3.0,product_id 28,watches_gifts,13.69,178.98,162.80388888888888,80.52305555555556
order_id 75926,customer_id 75926,2018-07-09 19:44:51,2018-07-09 19:55:15,2018-07-24 13:50:00,2018-07-25 21:10:50,2018-08-10,sao paulo,5.0,product_id 12523,auto,7.67,58.5,385.43305555555554,31.34722222222222
order_id 66598,customer_id 66598,2018-08-08 14:24:24,2018-08-09 08:50:25,2018-08-14 18:00:00,2018-08-21 15:32:26,2018-08-27,porto alegre,4.0,product_id 413,telephony,30.44,170.0,313.13388888888886,165.54055555555556
order_id 47884,customer_id 47884,2018-03-09 19:28:09,2018-03-09 20:08:53,2018-03-12 22:31:34,2018-04-02 20:22:25,2018-04-11,rio de janeiro,4.0,product_id 6752,luggage_accessories,15.23,35.0,576.9044444444445,501.8475
order_id 50765,customer_id 50765,2017-04-25 15:42:46,2017-04-25 15:55:17,2017-04-26 23:48:01,2017-05-04 13:50:08,2017-05-16,rio de janeiro,5.0,product_id 15203,housewares,14.8,89.9,214.12277777777777,182.03527777777776
order_id 72185,customer_id 72185,2018-07-26 22:52:12,2018-07-26 23:05:45,2018-07-30 12:10:00,2018-08-10 23:24:47,2018-08-21,sao lourenco da mata,5.0,product_id 25270,toys,65.87,329.9,360.54305555555555,275.2463888888889
order_id 79209,customer_id 79209,2018-05-18 09:02:33,2018-05-18 09:16:34,2018-05-22 14:58:00,2018-06-06 20:27:46,2018-06-11,goianesia,4.0,product_id 397,furniture_decor,75.01,230.0,467.42027777777776,365.49611111111113
order_id 57861,customer_id 57861,2018-05-12 23:23:09,2018-05-12 23:35:13,2018-05-15 08:51:00,2018-05-23 16:32:35,2018-06-20,rio de janeiro,5.0,product_id 23311,housewares,27.08,48.9,257.15722222222223,199.69305555555556
order_id 42838,customer_id 42838,2018-05-16 19:27:44,2018-05-16 19:37:23,2018-05-29 17:11:00,2018-06-04 20:51:49,2018-06-11,guaruja,1.0,product_id 19220,bed_bath_table,11.81,168.98,457.4013888888889,147.68027777777777
order_id 15880,customer_id 15880,2017-08-06 16:56:13,2017-08-08 04:40:28,2017-08-11 22:34:57,2017-08-16 18:05:02,2017-08-18,sao paulo,1.0,product_id 1690,housewares,13.08,46.9,241.14694444444444,115.50138888888888
order_id 22154,customer_id 22154,2017-07-06 12:30:26,2017-07-06 12:43:49,2017-07-06 12:49:07,2017-07-12 20:12:35,2017-07-26,teodoro sampaio,5.0,product_id 8314,sports_leisure,13.86,119.99,151.7025,151.39111111111112
order_id 25220,customer_id 25220,2017-08-25 10:26:55,2017-08-26 02:06:04,2017-08-31 14:14:07,2017-09-06 22:52:04,2017-09-08,sumare,5.0,product_id 4918,auto,16.89,169.0,300.4191666666667,152.6325
order_id 85928,customer_id 85928,2018-08-14 18:15:54,2018-08-14 18:50:14,2018-08-17 19:55:00,2018-08-27 16:32:50,2018-08-31,Other,5.0,product_id 23244,furniture_decor,49.92,410.0,310.28222222222223,236.63055555555556
order_id 42933,customer_id 42933,2018-05-28 13:10:38,2018-05-29 03:30:57,2018-05-30 12:41:00,2018-06-11 15:19:41,2018-07-18,rio de janeiro,5.0,product_id 19251,books_general_interest,15.23,19.95,338.1508333333333,290.64472222222224
